CustomerID,Gender,Age,Income,Spending
2449,Female,30,97,100
2450,Female,48,41,20
2451,Male,31,65,66
2452,Male,34,28,78
2453,Male,40,89,72
2454,Female,41,21,85
2455,Male,36,93,14
2456,Male,32,69,61
2457,Female,35,91,89
2458,Female,24,82,84
2459,Female,33,29,53
2460,Female,46,87,15
2461,Female,43,22,39
2462,Male,36,93,35
2463,Female,36,83,72
2464,Female,41,28,1
2465,Male,22,51,66
2466,Female,23,64,88
2467,Female,45,100,13
2468,Female,46,7,13
2469,Female,33,81,12
2470,Female,30,12,25
2471,Male,25,33,84
2472,Female,26,32,21
2473,Female,34,13,9
2474,Female,25,92,86
2475,Female,36,42,22
2476,Female,34,87,11
2477,Male,47,31,66
2478,Male,44,17,36
2479,Male,44,25,85
2480,Female,33,55,3
2481,Female,31,73,76
2482,Female,39,70,18
2483,Male,32,10,32
2484,Male,26,34,40
2485,Female,28,20,62
2486,Female,33,68,67
2487,Female,37,24,64
2488,Female,22,36,84
2489,Female,48,27,47
2490,Male,24,36,77
2491,Female,35,32,85
2492,Female,39,8,76
2493,Male,35,40,50
2494,Male,41,71,4
2495,Male,33,92,17
2496,Male,34,58,84
2497,Female,32,35,59
2498,Male,26,96,16
2499,Male,48,99,17
2500,Female,39,23,78
2501,Female,23,96,25
2502,Female,47,103,17
2503,Female,47,93,17
2504,Female,42,86,72
2505,Male,47,63,60
2506,Male,29,32,40
2507,Male,48,81,66
2508,Male,43,76,23
2509,Male,47,31,26
2510,Female,44,96,11
2511,Male,36,24,30
2512,Male,30,68,80
2513,Female,35,87,68
2514,Female,24,56,64
2515,Male,26,32,69
2516,Male,31,16,93
2517,Female,27,35,21
2518,Female,38,28,14
2519,Male,39,33,63
2520,Male,43,32,91
2521,Female,29,28,81
2522,Male,25,51,51
2523,Male,47,77,78
2524,Male,35,39,46
2525,Female,36,27,6
2526,Male,45,32,91
2527,Male,37,79,9
2528,Male,47,30,25
2529,Female,25,26,86
2530,Male,45,15,85
2531,Male,28,85,4
2532,Male,24,26,23
2533,Female,40,30,46
2534,Male,31,85,11
2535,Male,32,81,16
2536,Female,37,52,40
2537,Male,29,27,28
2538,Female,39,36,38
2539,Female,22,30,4
2540,Male,41,19,21
2541,Male,30,21,30
2542,Female,40,72,80
2543,Female,48,76,21
2544,Male,25,87,90
2545,Female,31,19,21
2546,Female,27,35,64
2547,Male,37,15,37
2548,Female,32,102,91
2549,Male,24,24,22
2550,Female,46,77,13
2551,Male,34,9,74
2552,Male,47,24,98
2553,Male,37,12,12
2554,Male,25,16,7
2555,Male,47,19,24
2556,Male,39,95,47
2557,Female,43,77,88
2558,Male,40,79,80
2559,Male,33,42,26
2560,Male,36,87,16
2561,Female,44,69,19
2562,Female,32,31,79
2563,Male,35,29,29
2564,Male,27,91,64
2565,Male,45,93,47
2566,Male,40,76,77
2567,Male,30,33,42
2568,Male,36,45,15
2569,Female,42,0,33
2570,Female,39,33,28
2571,Male,32,39,41
2572,Female,35,78,38
2573,Female,36,84,6
2574,Male,24,24,0
2575,Male,42,32,32
2576,Female,43,84,11
2577,Female,29,4,94
2578,Female,23,12,15
2579,Female,33,38,79
2580,Female,37,17,26
2581,Male,44,16,31
2582,Female,37,69,87
2583,Male,41,9,89
2584,Male,31,42,91
2585,Male,46,99,28
2586,Male,35,87,34
2587,Female,47,14,19
2588,Male,27,51,34
2589,Female,30,86,27
2590,Male,33,35,50
2591,Male,32,41,69
2592,Male,39,45,49
2593,Female,27,74,60
2594,Male,30,105,1
2595,Male,25,9,15
2596,Male,46,72,3
2597,Male,28,62,27
2598,Female,31,14,33
2599,Male,38,21,66
2600,Male,23,86,94
2601,Male,46,34,26
2602,Female,37,27,92
2603,Male,31,100,8
2604,Female,38,110,1
2605,Male,40,29,23
2606,Female,42,26,51
2607,Female,22,97,38
2608,Male,30,35,39
2609,Male,41,62,51
2610,Female,41,31,80
2611,Male,46,89,12
2612,Female,28,18,18
2613,Male,31,56,73
2614,Female,48,27,76
2615,Male,37,98,83
2616,Male,39,91,14
2617,Male,42,91,5
2618,Male,30,66,61
2619,Male,48,26,35
2620,Male,42,94,71
2621,Male,37,25,26
2622,Male,45,83,59
2623,Female,44,13,36
2624,Female,24,27,79
2625,Male,40,31,47
2626,Female,39,84,77
2627,Female,39,72,5
2628,Female,42,54,51
2629,Male,46,114,18
2630,Female,29,86,71
2631,Male,33,66,47
2632,Female,24,32,6
2633,Male,23,90,25
2634,Male,36,80,8
2635,Male,24,69,64
2636,Female,34,91,100
2637,Male,39,37,49
2638,Male,31,90,42
2639,Male,24,88,72
2640,Male,47,109,85
2641,Female,36,72,35
2642,Male,43,23,15
2643,Male,44,24,7
2644,Male,28,72,90
2645,Female,29,24,88
2646,Male,48,15,30
2647,Male,41,19,22
2648,Female,37,95,22
2649,Female,35,25,72
2650,Male,39,22,9
2651,Male,38,62,35
2652,Male,39,49,76
2653,Female,25,41,25
2654,Male,38,47,11
2655,Male,45,19,26
2656,Female,27,36,27
2657,Male,40,50,60
2658,Female,26,90,91
2659,Female,26,47,60
2660,Male,26,23,20
2661,Female,39,96,10
2662,Female,22,28,71
2663,Male,40,86,6
2664,Male,38,89,36
2665,Male,23,80,101
2666,Female,25,31,29
2667,Female,37,34,78
2668,Female,40,92,75
2669,Male,43,26,70
2670,Male,45,30,16
2671,Male,36,39,25
2672,Male,38,35,9
2673,Male,28,85,82
2674,Male,24,20,17
2675,Male,33,0,11
2676,Male,38,25,72
2677,Female,43,29,35
2678,Female,33,27,16
2679,Male,43,21,58
2680,Male,44,70,98
2681,Male,47,89,86
2682,Female,36,20,42
2683,Male,31,23,15
2684,Male,45,107,64
2685,Female,47,25,80
2686,Male,29,68,14
2687,Male,29,30,16
2688,Male,40,30,18
2689,Female,32,43,85
2690,Female,26,8,20
2691,Female,41,3,81
2692,Male,28,97,83
2693,Male,30,19,93
2694,Female,34,100,75
2695,Male,30,38,22
2696,Male,42,81,31
2697,Female,24,24,64
2698,Female,35,100,93
2699,Male,46,92,67
2700,Male,48,67,84
2701,Female,37,24,46
2702,Male,35,49,59
2703,Female,29,19,89
2704,Male,47,68,71
2705,Male,24,57,54
2706,Male,47,83,79
2707,Male,22,75,79
2708,Female,28,39,52
2709,Female,24,23,86
2710,Male,31,43,67
2711,Male,23,51,46
2712,Male,34,35,39
2713,Female,29,41,52
2714,Male,23,75,84
2715,Female,42,83,57
2716,Male,23,42,57
2717,Male,41,99,71
2718,Male,23,58,21
2719,Female,23,80,77
2720,Male,36,104,12
2721,Male,24,107,17
2722,Female,27,39,95
2723,Female,27,47,52
2724,Female,25,104,93
2725,Male,45,24,14
2726,Male,38,0,78
2727,Female,30,89,8
2728,Male,30,99,80
2729,Male,39,41,73
2730,Female,33,89,94
2731,Male,28,90,73
2732,Female,43,50,43
2733,Male,24,32,72
2734,Male,43,70,82
2735,Male,38,24,25
2736,Male,34,14,83
2737,Male,28,89,85
2738,Male,45,81,82
2739,Female,46,78,71
2740,Female,44,77,38
2741,Male,36,39,37
2742,Male,29,100,10
2743,Female,33,9,19
2744,Male,30,106,4
2745,Female,30,9,9
2746,Male,22,88,70
2747,Female,39,85,22
2748,Female,38,25,76
2749,Female,47,17,19
2750,Female,46,40,42
2751,Male,23,18,81
2752,Male,26,37,35
2753,Male,33,44,87
2754,Female,22,15,15
2755,Male,35,89,100
2756,Male,24,32,28
2757,Female,45,50,29
2758,Male,28,84,74
2759,Male,38,24,25
2760,Female,40,35,60
2761,Female,35,20,85
2762,Male,26,41,71
2763,Male,23,88,89
2764,Male,35,71,82
2765,Female,29,65,14
2766,Female,45,41,39
2767,Male,23,47,37
2768,Male,43,5,37
2769,Male,35,90,41
2770,Female,35,60,56
2771,Male,34,70,118
2772,Female,37,24,17
2773,Female,42,15,78
2774,Male,34,102,18
2775,Male,46,97,12
2776,Female,45,10,83
2777,Male,31,12,80
2778,Female,31,64,82
2779,Female,30,30,2
2780,Male,46,43,29
2781,Male,36,47,67
2782,Female,32,24,64
2783,Male,42,106,85
2784,Male,47,95,0
2785,Male,35,30,33
2786,Female,23,50,53
2787,Male,29,50,62
2788,Male,30,28,63
2789,Female,47,105,39
2790,Female,24,54,70
2791,Female,25,69,47
2792,Female,25,8,64
2793,Male,29,52,49
2794,Male,32,107,0
2795,Female,32,101,87
2796,Female,41,32,25
2797,Female,40,30,69
2798,Female,48,41,33
2799,Female,33,100,3
2800,Female,27,20,76
2801,Male,36,27,59
2802,Male,41,36,80
2803,Female,26,6,82
2804,Female,28,37,37
2805,Male,35,25,27
2806,Male,43,18,7
2807,Female,24,82,104
2808,Male,46,84,55
2809,Male,37,71,13
2810,Male,29,82,85
2811,Male,45,13,83
2812,Male,35,74,10
2813,Female,28,99,77
2814,Male,43,28,89
2815,Female,40,16,16
2816,Female,47,17,87
2817,Male,34,93,19
2818,Male,46,8,87
2819,Female,22,72,96
2820,Male,30,46,41
2821,Female,29,30,69
2822,Female,35,40,77
2823,Male,29,12,88
2824,Male,38,94,20
2825,Female,25,42,71
2826,Male,45,94,96
2827,Male,47,33,24
2828,Female,36,27,96
2829,Male,25,11,19
2830,Female,40,50,25
2831,Female,23,28,27
2832,Female,41,79,16
2833,Male,24,32,17
2834,Male,46,48,27
2835,Female,34,95,88
2836,Female,42,27,97
2837,Female,22,36,44
2838,Male,48,54,40
2839,Male,44,101,16
2840,Female,22,26,22
2841,Female,47,89,30
2842,Male,44,73,76
2843,Female,28,41,55
2844,Female,41,98,2
2845,Male,30,1,73
2846,Male,31,14,28
2847,Male,33,90,16
2848,Male,48,21,22
2849,Female,22,112,26
2850,Female,32,70,93
2851,Male,37,32,51
2852,Female,44,81,81
2853,Male,30,16,12
2854,Female,47,87,17
2855,Female,27,24,81
2856,Male,23,20,12
2857,Male,29,43,66
2858,Male,31,33,66
2859,Female,27,49,70
2860,Male,31,97,46
2861,Male,37,35,20
2862,Female,43,56,77
2863,Female,45,85,24
2864,Male,37,50,58
2865,Male,28,63,86
2866,Female,42,37,48
2867,Male,30,92,18
2868,Male,27,39,47
2869,Male,30,21,79
2870,Female,23,44,42
2871,Male,45,52,27
2872,Female,44,56,22
2873,Female,31,4,109
2874,Male,34,69,78
2875,Female,25,26,87
2876,Male,45,95,87
2877,Male,30,93,12
2878,Female,23,37,39
2879,Female,22,81,27
2880,Female,37,40,70
2881,Male,22,73,72
2882,Male,45,108,34
2883,Female,35,85,63
2884,Female,25,81,82
2885,Female,26,78,29
2886,Female,37,86,68
2887,Female,43,37,32
2888,Male,40,106,14
2889,Female,40,26,82
2890,Male,38,98,18
2891,Male,47,49,39
2892,Female,22,23,12
2893,Female,44,86,64
2894,Female,38,44,62
2895,Female,22,82,83
2896,Female,31,85,79
2897,Female,41,89,79
2898,Female,23,41,38
2899,Female,39,46,71
2900,Female,25,22,76
2901,Female,33,53,94
2902,Female,31,103,75
2903,Male,26,8,77
2904,Female,40,44,50
2905,Male,40,12,85
2906,Male,48,102,13
2907,Female,25,9,28
2908,Male,48,30,12
2909,Male,23,39,67
2910,Male,27,31,21
2911,Male,45,30,36
2912,Female,25,88,63
2913,Male,47,78,9
2914,Female,29,38,1
2915,Female,38,9,74
2916,Male,38,66,95
2917,Female,36,50,3
2918,Female,32,42,39
2919,Male,35,23,26
2920,Male,34,86,73
2921,Female,36,87,7
2922,Female,22,83,82
2923,Female,35,92,85
2924,Male,23,94,15
2925,Female,46,13,88
2926,Male,32,89,66
2927,Female,30,92,8
2928,Male,27,58,46
2929,Female,32,34,62
2930,Female,23,17,83
2931,Male,46,14,5
2932,Female,38,39,56
2933,Male,25,52,78
2934,Male,43,81,54
2935,Female,39,40,58
2936,Male,36,90,13
2937,Male,31,4,97
2938,Female,28,78,79
2939,Male,41,82,97
2940,Female,34,37,26
2941,Male,30,93,40
2942,Male,35,77,7
2943,Male,39,100,22
2944,Female,32,17,37
2945,Male,37,88,37
2946,Male,31,87,94
2947,Female,34,29,64
2948,Male,24,81,84
2949,Male,48,15,71
2950,Female,24,27,40
2951,Female,32,94,60
2952,Male,24,74,20
2953,Male,41,37,2
2954,Male,48,96,101
2955,Male,29,77,90
2956,Male,41,18,22
2957,Male,46,26,76
2958,Male,26,17,15
2959,Female,37,44,54
2960,Male,37,68,40
2961,Male,44,61,34
2962,Female,29,95,81
2963,Male,24,20,32
2964,Female,37,86,90
2965,Male,26,38,44
2966,Male,22,34,42
2967,Female,46,17,24
2968,Male,32,28,21
2969,Female,29,42,49
2970,Male,24,66,7
2971,Male,40,53,63
2972,Male,36,39,40
2973,Female,44,82,13
2974,Female,40,33,3
2975,Female,40,77,16
2976,Male,27,29,33
2977,Male,36,21,2
2978,Female,24,84,30
2979,Male,27,83,20
2980,Male,28,30,26
2981,Female,37,37,43
2982,Male,39,90,29
2983,Male,31,75,17
2984,Male,37,11,84
2985,Male,37,32,60
2986,Female,37,23,14
2987,Male,29,13,81
2988,Male,35,51,33
2989,Male,31,91,60
2990,Male,33,8,66
2991,Female,27,25,96
2992,Male,31,51,54
2993,Male,40,42,17
2994,Female,42,80,40
2995,Male,42,32,54
2996,Female,38,76,36
2997,Male,46,61,54
2998,Male,39,39,14
2999,Female,29,27,36
3000,Female,32,18,87
3001,Female,27,51,38
3002,Male,32,99,11
3003,Female,34,85,14
3004,Female,42,94,67
3005,Male,46,29,93
3006,Male,39,27,88
3007,Male,22,85,21
3008,Male,25,52,47
3009,Male,28,103,25
3010,Male,37,46,78
3011,Male,30,42,19
3012,Female,37,34,53
3013,Female,43,83,11
3014,Male,45,11,0
3015,Female,28,108,6
3016,Female,24,80,12
3017,Male,30,84,2
3018,Female,47,84,88
3019,Male,29,100,25
3020,Male,34,106,32
3021,Female,24,27,82
3022,Female,31,104,77
3023,Male,30,86,19
3024,Female,38,76,77
3025,Male,39,37,49
3026,Female,32,85,62
3027,Female,29,58,76
3028,Male,31,29,36
3029,Male,47,12,31
3030,Female,29,23,40
3031,Female,46,21,87
3032,Male,28,80,69
3033,Female,44,104,0
3034,Male,47,101,101
3035,Female,48,106,38
3036,Male,46,98,13
3037,Female,24,83,76
3038,Female,35,84,33
3039,Male,35,85,77
3040,Male,25,11,98
3041,Female,29,94,77
3042,Male,44,110,10
3043,Female,37,21,33
3044,Female,30,26,100
3045,Male,30,13,22
3046,Female,29,51,69
3047,Female,29,100,6
3048,Female,30,16,3
3049,Female,25,43,11
3050,Female,47,109,28
3051,Male,43,86,8
3052,Male,23,28,73
3053,Female,28,88,14
3054,Female,26,111,74
3055,Male,46,37,84
3056,Female,46,35,84
3057,Male,34,9,18
3058,Female,32,66,60
3059,Female,34,12,49
3060,Female,35,26,69
3061,Female,31,15,22
3062,Male,48,87,1
3063,Male,38,24,87
3064,Female,28,37,16
3065,Female,40,36,85
3066,Male,35,49,99
3067,Female,30,30,83
3068,Male,42,77,20
3069,Male,43,23,20
3070,Female,36,24,36
3071,Male,28,113,37
3072,Female,26,48,42
3073,Female,41,82,31
3074,Female,46,96,40
3075,Male,42,21,83
3076,Male,45,14,9
3077,Male,32,70,9
3078,Male,33,101,14
3079,Female,32,91,20
3080,Male,35,40,96
3081,Male,31,25,86
3082,Male,44,20,76
3083,Male,32,23,9
3084,Male,36,27,83
3085,Male,23,20,27
3086,Female,38,28,75
3087,Male,30,74,14
3088,Male,36,26,102
3089,Male,34,82,76
3090,Female,32,96,10
3091,Male,28,50,54
3092,Female,38,15,34
3093,Male,23,8,33
3094,Male,47,85,30
3095,Female,48,27,40
3096,Female,24,32,101
3097,Male,22,84,80
3098,Male,27,53,87
3099,Male,29,89,75
3100,Male,30,22,77
3101,Male,43,100,79
3102,Female,38,44,17
3103,Male,44,70,67
3104,Male,37,65,51
3105,Female,34,15,79
3106,Male,45,65,87
3107,Male,26,11,82
3108,Male,31,22,21
3109,Male,37,40,46
3110,Female,37,12,8
3111,Male,30,30,50
3112,Male,29,63,97
3113,Male,41,8,37
3114,Male,22,25,47
3115,Female,23,68,63
3116,Female,38,3,32
3117,Male,29,74,82
3118,Male,26,39,33
3119,Female,45,11,81
3120,Male,31,86,40
3121,Female,39,61,46
3122,Female,34,78,66
3123,Male,43,34,61
3124,Female,37,12,29
3125,Female,34,104,72
3126,Female,25,51,35
3127,Male,28,12,80
3128,Male,33,13,78
3129,Male,45,102,23
3130,Female,46,29,11
3131,Male,36,26,35
3132,Female,28,57,50
3133,Female,26,51,67
3134,Male,45,34,106
3135,Male,29,22,11
3136,Female,47,70,41
3137,Male,22,45,40
3138,Male,46,28,11
3139,Female,29,87,13
3140,Female,42,43,65
3141,Male,28,42,71
3142,Male,30,106,14
3143,Male,36,69,15
3144,Female,27,74,102
3145,Male,35,76,82
3146,Male,45,94,74
3147,Female,47,112,75
3148,Male,43,15,27
3149,Female,39,28,47
3150,Female,42,97,82
3151,Male,44,5,63
3152,Female,35,5,18
3153,Male,33,44,31
3154,Male,40,40,35
3155,Male,42,67,80
3156,Male,42,60,39
3157,Female,29,87,5
3158,Female,29,46,34
3159,Male,45,24,27
3160,Male,46,43,53
3161,Male,29,79,30
3162,Male,30,84,17
3163,Male,24,15,98
3164,Female,44,23,92
3165,Male,38,80,18
3166,Male,48,27,71
3167,Female,28,36,70
3168,Male,34,95,27
3169,Male,44,90,6
3170,Male,45,67,32
3171,Male,26,61,49
3172,Male,30,21,19
3173,Male,38,87,102
3174,Female,24,13,10
3175,Male,46,35,21
3176,Male,47,29,63
3177,Female,24,12,39
3178,Female,24,35,30
3179,Female,23,99,71
3180,Male,22,83,15
3181,Male,30,75,61
3182,Female,35,19,70
3183,Male,46,13,72
3184,Male,47,42,34
3185,Female,26,75,18
3186,Male,40,22,81
3187,Female,36,52,42
3188,Female,35,35,33
3189,Male,42,48,41
3190,Female,42,18,28
3191,Male,30,33,46
3192,Male,30,22,90
3193,Female,38,104,22
3194,Male,33,30,75
3195,Male,39,14,16
3196,Male,31,82,81
3197,Female,29,83,75
3198,Female,27,41,34
3199,Male,25,38,10
3200,Female,34,84,2
3201,Male,44,31,82
3202,Female,38,62,55
3203,Female,30,46,52
3204,Female,48,74,64
3205,Female,47,40,53
3206,Male,41,34,75
3207,Female,33,50,57
3208,Male,46,34,67
3209,Female,28,20,82
3210,Male,30,77,24
3211,Female,33,47,20
3212,Female,30,12,1
3213,Female,24,74,76
3214,Female,45,45,42
3215,Male,37,45,52
3216,Male,44,82,18
3217,Female,46,20,21
3218,Female,39,37,47
3219,Male,32,32,74
3220,Female,38,26,33
3221,Female,36,15,19
3222,Female,40,74,82
3223,Female,30,26,1
3224,Male,47,22,77
3225,Male,26,79,94
3226,Male,25,66,87
3227,Female,37,32,20
3228,Female,45,35,36
3229,Male,41,89,77
3230,Male,38,19,33
3231,Male,36,96,26
3232,Male,43,18,24
3233,Female,35,44,31
3234,Female,34,58,55
3235,Female,44,12,70
3236,Male,36,26,72
3237,Female,37,66,46
3238,Male,32,5,75
3239,Female,34,25,17
3240,Female,24,28,35
3241,Male,22,17,73
3242,Female,36,88,66
3243,Male,36,94,22
3244,Female,26,11,90
3245,Female,31,13,12
3246,Male,38,25,5
3247,Female,30,29,85
3248,Female,26,16,21
3249,Female,43,42,8
3250,Female,36,87,57
3251,Male,39,73,77
3252,Male,32,37,81
3253,Male,37,90,20
3254,Male,33,26,68
3255,Male,32,30,48
3256,Female,35,87,76
3257,Male,48,82,62
3258,Female,34,27,22
3259,Female,27,43,51
3260,Female,42,90,15
3261,Male,33,52,61
3262,Male,22,43,54
3263,Female,32,89,33
3264,Female,48,35,64
3265,Male,42,69,38
3266,Male,36,23,73
3267,Female,41,32,50
3268,Female,24,97,92
3269,Male,37,99,70
3270,Female,26,97,33
3271,Female,24,86,9
3272,Female,32,88,32
3273,Male,43,11,28
3274,Male,38,37,95
3275,Male,23,49,57
3276,Male,36,45,15
3277,Female,44,26,7
3278,Male,25,102,79
3279,Female,43,9,104
3280,Male,35,36,36
3281,Female,33,44,40
3282,Female,48,84,32
3283,Male,39,38,67
3284,Female,46,32,102
3285,Male,37,41,90
3286,Male,32,79,82
3287,Male,44,81,96
3288,Male,27,38,46
3289,Male,34,16,76
3290,Female,44,52,26
3291,Male,34,31,81
3292,Male,22,27,73
3293,Female,28,88,0
3294,Female,41,87,6
3295,Female,32,43,44
3296,Male,36,108,22
3297,Male,35,81,13
3298,Male,25,31,41
3299,Female,48,17,29
3300,Female,31,30,30
3301,Female,40,1,16
3302,Male,34,98,26
3303,Female,26,5,25
3304,Female,38,18,68
3305,Female,33,86,10
3306,Female,47,18,42
3307,Male,35,84,20
3308,Female,39,38,32
3309,Female,42,43,25
3310,Male,46,35,91
3311,Female,38,86,100
3312,Male,34,18,28
3313,Female,42,24,109
3314,Female,45,29,14
3315,Female,48,101,5
3316,Female,42,31,20
3317,Male,37,52,43
3318,Male,46,14,69
3319,Female,22,86,71
3320,Male,34,5,81
3321,Male,25,89,67
3322,Male,45,36,0
3323,Female,48,92,81
3324,Male,42,45,47
3325,Male,43,39,44
3326,Female,41,83,89
3327,Male,41,40,48
3328,Male,41,19,69
3329,Male,23,87,16
3330,Female,45,70,13
3331,Female,26,108,75
3332,Female,31,21,77
3333,Male,44,117,32
3334,Male,46,1,78
3335,Female,32,58,8
3336,Male,34,28,46
3337,Female,44,17,13
3338,Male,27,93,10
3339,Female,32,89,27
3340,Male,32,22,18
3341,Female,31,80,100
3342,Male,34,80,10
3343,Male,48,76,3
3344,Male,22,78,10
3345,Male,32,101,12
3346,Male,46,14,82
3347,Male,28,89,82
3348,Female,42,46,42
3349,Male,32,21,71
3350,Female,22,88,69
3351,Female,27,92,87
3352,Female,35,81,48
3353,Male,42,97,5
3354,Female,40,34,54
3355,Male,35,18,52
3356,Male,29,86,72
3357,Male,46,91,84
3358,Male,30,106,88
3359,Male,45,41,73
3360,Female,28,19,75
3361,Male,46,68,70
3362,Female,36,22,1
3363,Male,36,47,43
3364,Female,44,29,82
3365,Male,46,35,50
3366,Male,40,107,63
3367,Female,44,34,59
3368,Male,34,11,30
3369,Female,24,20,86
3370,Male,28,103,27
3371,Female,46,91,11
3372,Female,48,100,83
3373,Male,32,67,85
3374,Male,23,80,90
3375,Male,46,68,40
3376,Male,39,76,100
3377,Male,40,86,108
3378,Male,41,48,57
3379,Female,29,106,12
3380,Female,41,84,31
3381,Male,42,56,60
3382,Female,27,84,93
3383,Male,47,85,28
3384,Male,44,24,104
3385,Female,39,72,81
3386,Male,36,31,78
3387,Female,43,68,17
3388,Female,41,52,53
3389,Female,44,37,47
3390,Male,24,16,47
3391,Male,33,39,36
3392,Female,42,30,58
3393,Male,24,24,73
3394,Female,37,61,38
3395,Male,37,22,84
3396,Female,37,51,51
3397,Male,42,51,50
3398,Female,33,24,0
3399,Male,27,63,95
3400,Male,26,18,103
3401,Male,43,82,23
3402,Female,41,50,39
3403,Female,34,27,12
3404,Female,40,71,58
3405,Female,24,52,67
3406,Male,46,41,90
3407,Male,31,90,77
3408,Female,45,27,96
3409,Female,40,106,27
3410,Male,33,80,100
3411,Female,40,10,11
3412,Male,22,99,13
3413,Male,43,71,29
3414,Female,28,88,16
3415,Female,31,38,69
3416,Male,33,112,106
3417,Female,22,92,85
3418,Male,33,74,81
3419,Male,47,20,90
3420,Male,42,10,16
3421,Male,24,100,12
3422,Female,45,83,66
3423,Female,41,65,63
3424,Female,24,32,63
3425,Female,37,25,87
3426,Male,33,81,18
3427,Female,46,21,5
3428,Male,22,32,21
3429,Male,38,88,52
3430,Male,38,107,76
3431,Female,29,16,67
3432,Male,39,0,43
3433,Female,30,92,12
3434,Female,22,35,10
3435,Male,34,98,12
3436,Female,30,101,62
3437,Female,41,91,78
3438,Female,28,21,72
3439,Female,33,94,68
3440,Female,45,32,65
3441,Male,27,84,88
3442,Female,30,21,70
3443,Female,34,22,27
3444,Male,43,53,61
3445,Male,34,41,59
3446,Male,25,72,64
3447,Male,26,95,72
3448,Male,26,69,77
3449,Female,42,98,14
3450,Female,46,54,51
3451,Male,22,78,67
3452,Female,25,106,12
3453,Male,48,24,49
3454,Male,47,14,72
3455,Female,41,15,0
3456,Male,45,39,37
3457,Male,27,20,14
3458,Male,33,12,42
3459,Female,33,85,80
3460,Male,26,91,23
3461,Male,25,25,88
3462,Male,32,3,18
3463,Female,40,108,39
3464,Female,46,106,66
3465,Female,26,73,78
3466,Male,37,36,0
3467,Female,23,89,24
3468,Female,23,98,50
3469,Male,46,100,60
3470,Male,46,52,65
3471,Male,45,85,48
3472,Female,29,102,7
3473,Female,41,28,29
3474,Male,27,3,19
3475,Female,35,27,35
3476,Female,42,41,35
3477,Female,41,20,83
3478,Male,23,85,69
3479,Male,38,100,35
3480,Female,34,73,61
3481,Male,33,56,43
3482,Male,35,85,32
3483,Female,33,44,32
3484,Male,25,24,26
3485,Male,34,32,70
3486,Male,46,62,15
3487,Female,30,38,7
3488,Male,41,36,78
3489,Male,47,97,74
3490,Female,32,80,12
3491,Female,30,42,51
3492,Male,40,114,23
3493,Male,36,32,73
3494,Male,42,75,9
3495,Female,38,32,26
3496,Female,34,32,19
3497,Male,39,45,64
3498,Male,23,27,70
3499,Male,35,16,77
3500,Male,45,30,73
3501,Male,47,24,36
3502,Female,42,25,70
3503,Female,36,7,82
3504,Male,31,94,31
3505,Female,40,34,58
3506,Male,46,39,11
3507,Male,44,19,23
3508,Male,41,91,0
3509,Female,32,7,70
3510,Male,42,77,94
3511,Female,33,74,94
3512,Female,22,93,3
3513,Male,29,87,19
3514,Male,48,39,13
3515,Female,38,73,91
3516,Female,34,35,68
3517,Female,37,36,21
3518,Male,26,55,38
3519,Male,28,42,60
3520,Female,46,34,83
3521,Female,35,22,25
3522,Female,23,41,88
3523,Male,46,52,60
3524,Female,29,29,103
3525,Female,30,70,21
3526,Female,48,33,7
3527,Male,34,22,59
3528,Female,37,20,40
3529,Male,30,55,46
3530,Female,29,82,21
3531,Male,26,25,16
3532,Male,34,17,87
3533,Female,42,29,14
3534,Female,25,93,2
3535,Female,35,75,6
3536,Male,48,93,79
3537,Female,26,39,47
3538,Male,41,87,61
3539,Female,47,96,34
3540,Male,44,16,91
3541,Male,22,25,25
3542,Male,25,104,96
3543,Female,32,100,23
3544,Female,30,84,73
3545,Male,33,29,11
3546,Male,23,41,72
3547,Female,48,103,106
3548,Female,46,28,97
3549,Male,31,92,1
3550,Male,23,89,99
3551,Male,28,23,42
3552,Female,44,38,43
3553,Male,31,25,97
3554,Male,24,92,31
3555,Male,43,41,37
3556,Male,41,90,8
3557,Male,40,87,71
3558,Female,35,96,71
3559,Female,40,71,21
3560,Male,39,100,65
3561,Male,42,90,76
3562,Female,31,71,87
3563,Male,46,39,42
3564,Male,42,35,31
3565,Female,27,104,41
3566,Female,34,64,39
3567,Male,29,42,43
3568,Male,39,34,34
3569,Male,46,80,14
3570,Male,40,20,4
3571,Male,48,95,22
3572,Female,34,36,6
3573,Female,25,65,60
3574,Female,27,79,89
3575,Female,26,8,25
3576,Male,29,0,21
3577,Male,22,24,50
3578,Male,38,11,71
3579,Male,39,16,5
3580,Male,31,83,103
3581,Female,37,101,27
3582,Male,29,84,34
3583,Male,34,95,94
3584,Female,39,26,64
3585,Female,48,58,60
3586,Female,42,38,1
3587,Female,45,58,41
3588,Female,39,22,87
3589,Male,46,4,33
3590,Female,34,110,5
3591,Male,38,56,78
3592,Female,28,65,39
3593,Female,24,102,24
3594,Female,33,24,4
3595,Male,32,42,2
3596,Male,26,85,18
3597,Male,33,34,32
3598,Female,22,45,38
3599,Male,24,84,30
3600,Female,41,30,29
3601,Male,38,12,88
3602,Female,29,37,5
3603,Male,46,38,44
3604,Female,24,28,48
3605,Female,27,84,62
3606,Male,37,64,25
3607,Female,48,35,69
3608,Male,47,87,90
3609,Female,25,19,3
3610,Female,24,87,67
3611,Female,22,91,83
3612,Female,30,34,4
3613,Male,28,23,26
