UserId,ProductId,Rating
A10Y59HW4O47N0,B000A,5
A17SCCJJIS7IG1,B000A,5
A39BE6TWU7IGWH,B000A,5
ALTL7ZPJP1WTA,B000A,5
AVUR4EQOXEV10,B000A,2
A3S3VSXEFXBMRC,B000A,5
A1Y3QKMCHRT73Y,B000A,4
A2BM3B3243C4H0,B000A,5
A1HHVT5WMFEGOO,B000A,1
A2XEDF8EE006E7,B000A,5
A15LI24XAWS8RA,B000A,5
A3EXP0V8YXEWTY,B000A,1
A2HT4BG5PR16TG,B000A,4
A80LBUXF4KNNC,B000A,5
A2IYLMDQGBB4VG,B000A,5
A2PUAM5XFVLIG8,B000A,4
A3BMI7VGJT60Y7,B000A,5
A2OF4WOZPA5H78,B000A,5
A37BP99LUP6IUN,B000A,5
A1RHAWO1HAX27L,B000A,5
A3RHPBNP2N9RJB,B000A,5
AG3G6Z8MA7KT6,B000A,5
A28FN8RMZACYLX,B000A,5
A36DPEEIY651TX,B000A,5
A59R9KC2TP8EB,B000A,5
A6FCCZY1UD4HL,B000A,5
A29J95UBFWESG4,B000A,5
AP7QJBMW3E8VN,B000A,5
A1HVQFWB7GG15G,B000A,5
A1MJETAGHAZ1XJ,B000A,5
A2OMZ8QPFZQBO4,B000A,5
A2MLXXNKNFW0IC,B000A,5
A3NYQQ9JOLVPY0,B000A,5
A15V4TJBVYLK94,B000A,5
A18N8E7SETGF4D,B000A,5
AHXWPY977L7VF,B000A,4
AH48IMEFCTE8D,B000A,5
AH48IMEFCTE8D,B000A,4
A3DVG4S59Q3U0P,B000A,4
A1Y765I59I0ZTE,B000A,5
A303MV3CB9IMJA,B000A,5
A3N3QK4DKTL0FM,B000A,5
A22T6ZBH6C3IY0,B000A,5
A22T6ZBH6C3IY0,B000A,5
A22T6ZBH6C3IY0,B000A,5
A22T6ZBH6C3IY0,B000A,5
A8SG38T59V0NJ,B000A,2
A2JBEWPZPOU5I3,B000A,3
A2P8OYS9QII6CN,B000A,5
A3M174IC0VXOS2,B000A,5
A3O5RF1Q1WDFTQ,B000A,5
A1JVZE35LFQ0PF,B000A,5
A3BZHI48MZWE7D,B000A,5
A2DZ8D42JIFK4T,B000A,5
A5YVEBCVW6OT3,B000A,5
AY3XPKRAMKKY7,B000A,5
A9J5SLYXUCWO1,B000A,5
A2YLSEQM2CCKUC,B000A,5
A2H0O8QY5WZ1ZA,B000A,5
A3L9VCA591DGDQ,B000A,4
AC0RBMHHXTFFO,B000A,5
A2TG5JHF4CCPGY,B000A,4
A2VMYH4YFRJPH2,B000A,5
A36Y1IEN4SR0OQ,B000A,5
A55OWI53KJ4KZ,B000A,3
A2UVU5GH5QYBR5,B000A,5
A339N60BL4R7TI,B000A,5
A1EID0JMFYQJW7,B000A,5
A2D018U0NANWDK,B000A,5
A2MLTW920NGEHM,B000A,5
ADXWFVYNHNDHA,B000A,5
A39EUE02ITJM9F,B000A,5
A3J699OQSL7VJX,B000A,5
A19U0HZY33W5XX,B000A,5
AAH5WJ9PKTYON,B000A,5
A10ZWCAQW773O2,B000A,5
A158CH42BGFN68,B000A,5
A22DXDIYXPBVSP,B000A,5
AZ1T0IVL0EBRF,B000A,5
A1ZAAZOEX23VGJ,B000A,3
A4TLGXK0WLM8W,B000A,4
A3FR4QXW7JF15E,B000A,5
A1L6Y3412V0CPR,B000A,4
AKFN06SRM2ZZR,B000A,2
A1L6Y3412V0CPR,B000A,3
ANEDXRFDZDL18,B000A,5
A24N4FKHGD7DWT,B000A,5
AU9DGQGMXPZ7L,B000A,5
A2ASY5QOIS5FD6,B000A,5
AITQHNXJJ8JJA,B000A,5
AABNY1S6FBLL,B000A,4
A3VPCMAW4WY51J,B000A,5
AKMEY1BSHSDG7,B000A,5
A2HYMOXLZZIZ3H,B000A,5
AMCBBAMXU7L6R,B000A,5
A1R97AAL92EOAB,B000A,5
A2NHTHW2BRZT66,B000A,4
A1FU6N9PIEIL5F,B000A,5
A30XWP2S70WEQT,B000A,4
A22J0NRBF5PV,B000A,3
A18H10ACY5P2WT,B000A,5
A3ULUMA21HUH9P,B000A,5
A25LYWXYTW52X8,B000A,5
A1QV5IH6HDRN0L,B000A,1
A3G467T8H2U4F1,B000A,2
A246K27XWOIGV6,B000A,1
A1RRMZKOMZ2M7J,B000A,1
A12YSW2P8SOLNX,B000A,1
A2GL7P3F7807DP,B000A,5
A7BBMTHXJCBG4,B000A,5
A14PUVBCY493J9,B000A,4
A1FGJ5BC5TQWJU,B000A,5
AHZXCNIUNEXVS,B000A,5
A2EDF8M15LA651,B000A,5
A3DTG97IMQW5KE,B000A,1
A2VVF8EKPCHNTM,B000A,5
A1JKOQHFS4HZAN,B000A,4
AI0131QZO047J,B000A,5
AG3G6Z8MA7KT6,B000A,3
A39M2U7EGC9YKI,B000A,4
A3UXZ1AZUS6E02,B000A,3
A1DCBQD9QX2I3J,B000A,5
A30YBYLNRPOEG2,B000A,5
A1BZNPMP9VAXFW,B000A,5
A3I291BE0RNZCU,B000A,3
A276OI0NHBYORX,B000A,5
A30NECNFHHBT3H,B000A,4
AGQBFMHBG549V,B000A,5
A2QGNZ4SB2QG6R,B000A,5
A1OKHKMDD9EGJT,B000A,3
A1FR87EBHPZHBJ,B000A,5
A16FN58NZLWTEX,B000A,4
A7I8E6MLE83D3,B000A,3
A1T4V8SQSAEIST,B000A,5
A3KBUTSIFX0K9V,B000A,5
A34P73ELSS6MEK,B000A,5
AHRKNAVOFIQG0,B000A,3
A20HKT7NCHNR65,B000A,5
ANI98Q8SZX7X0,B000A,2
A31HXW0K1UXRRR,B000A,5
A219J1R4Z4BF7R,B000A,4
A2QQVIV0XO465S,B000A,4
AW2GSGLMMH2C5,B000A,5
A1SJ4L40563V9L,B000A,4
A25F1ANY54Y7YZ,B000A,4
A3ET198ETSLPG3,B000A,5
A172HL4189YTIB,B000A,5
A30WOXPI820KFJ,B000A,5
A3SH6CQYS8FHB,B000A,4
A2YLULZ4BTA4MA,B000A,5
ACVDLMGR3BKBY,B000A,2
A2S83REJR973X7,B000A,1
AE89ZMH5WF4OY,B000A,5
A3R3Z8JHK525PZ,B000A,5
A2AVTJPQVX4OWG,B000A,2
A24N4FKHGD7DWT,B000A,5
A1HEB1RHNOB4HK,B000A,5
AGGITMD7DL9IV,B000A,5
AWGD8WG6ZFM83,B000A,5
A1K6X4W9MRDI3L,B000A,1
AI7IZ2ZM2O4Y2,B000A,5
AT951J96VUHO1,B000A,3
A2E3NAL9ECE7VS,B000A,3
AZ39O1SMWXLRV,B000A,1
AK3BDKFM4V4FH,B000A,3
AJZ6JN4UZD4BK,B000A,3
A35KVDOAIXUQU,B000A,5
A19AJXNV83O8T1,B000A,5
A1IY4UE5VNCV6Z,B000A,4
ASSHPKQBFZPB5,B000A,4
A2BGQG866IK2O5,B000A,4
A2VWYKAQCOJ80N,B000A,3
A1X14UWQET6DMA,B000A,5
A1MAKGYFY93A9J,B000A,3
ASY4TVBQLUU4V,B000A,5
A29UBACFUOQ7O4,B000A,2
A3OHMGD1YUVNSR,B000A,3
A3BMI7VGJT60Y7,B000A,5
A14CDEVBVTOB0B,B000A,1
A27OTTW1CSOYWX,B000A,4
AH6FF8PRYQNP1,B000A,5
A2IJU7C90Q1UGS,B000A,3
A2S09QTGUQUPAQ,B000A,5
A1NX9IN9U4TFD8,B000A,5
A1J7RSVCF7F7B3,B000A,5
A2C0FJVUA7CAET,B000A,5
A1NEB6H80B3SX9,B000A,5
A1DXZAC5UBYRPC,B000A,4
A1NMJRQM0Y2K09,B000A,5
A32XBMDU58G03M,B000A,5
A2N2ESDT8QDHFZ,B000A,4
AWE13F1HOCZNT,B000A,5
A22TP5N7X8Y4LV,B000A,3
A8JC56FC74XZE,B000A,4
A2B0KZ54I63XNX,B000A,1
A3PR1Y1YGPLFKU,B000A,4
A24N4FKHGD7DWT,B000A,4
A35SN67XKMRY59,B000A,5
A1QLHEVGQL09JY,B000A,5
A2W4UPPE8RUT6Z,B000A,4
A1OK6GRKNHISTG,B000A,5
A9MNSV3NKN2C,B000A,5
ANS906E4EOXB3,B000A,5
A2GWNGQF9SHRE4,B000A,1
A3LBRAC0G4278N,B000A,3
A1RHVEZJA30HGW,B000A,5
A1X6PD8QYKIJHZ,B000A,5
A1U45DP49J6AB0,B000A,2
A1I38R0IPPOQXB,B000A,1
AM6Q8J3GGYAGX,B000A,1
A329ZD1INHAVGA,B000A,2
A2CCNQGRDCCICC,B000A,5
A383XURHVF8ON6,B000A,4
A3F21LTIITHPN0,B000A,3
A2P41VX9T4RDRJ,B000A,3
A2E601R9UMK10,B000A,1
A27HGURKO0AN41,B000A,5
A67OGRYLLKLGY,B000A,5
A1Y91AXTNDEIWW,B000A,4
A3O0KFFPJVE44N,B000A,1
A39A4OQT77H4HX,B000A,5
A29RASV3VZKNND,B000A,5
A7SOOKM8AVELT,B000A,1
A17IS2KTMUBJ52,B000A,5
A281NPSIMI1C2R,B000A,5
A2GJ62OZ3H09DX,B000A,5
AV2JR4DFN550Z,B000A,3
A7Z2UPF2Z9U78,B000A,4
AN1K7LC331CJ2,B000A,5
A2YHS09NL86QMB,B000A,5
A82G34PJ0HIXL,B000A,5
A3HPCRD9RX351S,B000A,5
A1ILFU8IRJAC1K,B000A,5
A1V4GGDRXP33TR,B000A,4
A1OXLCCN5XF21I,B000A,5
A15JB2HEZ6RKGW,B000A,1
ATUXNR3WHD18N,B000A,5
A2SR8ZPX7G1YY5,B000A,5
A2UO040HWOP0C2,B000A,4
AOINAOO0NQRGN,B000A,5
A189TGM0ABCXVP,B000A,5
A1L283Y8MJJ1BJ,B000A,5
A341ET90CBX4QE,B000A,5
A1AB3SEDDMS0BO,B000A,1
A1X64HF17UU8TX,B000A,5
A225UWT247BBBH,B000A,1
A3FHDBBXZFNQUK,B000A,5
A2P7AZDPZTX604,B000A,5
A28SSJC914FFS0,B000A,1
A1TPG4ZV0MW2E2,B000A,5
A35A6QK6OBSHT3,B000A,5
AGA8CGULBHUVX,B000A,5
A1IV8QISDIS8XO,B000A,1
A15V4TJBVYLK94,B000A,4
A96FRN3LGYUX9,B000A,5
A127Y2YKKERBNZ,B000A,3
AKMEY1BSHSDG7,B000A,5
A1FCX91N8M60PE,B000A,5
A3UV7L5ND3EH8T,B000A,5
A3OA3SAHI6ZNFK,B000A,5
A1XT5J531NVLX0,B000A,5
A8WEXFRWX1ZHH,B000A,1
A3S0U1KBGFGGC4,B000A,4
AE4PE48Q2794I,B000A,4
A2VANU076ALJL2,B000A,4
A34AZ5B6CCBLPN,B000A,5
A3GI5VR16DRRNL,B000A,4
A23YPCAHAAFVXE,B000A,3
A3EQ03LUCUTE6Q,B000A,5
A2IBM7PRYOAE0N,B000A,5
A1EKPNO3QI2Y3F,B000A,5
AF3EWORDT15AU,B000A,5
A2PLYHFDG0C68L,B000A,5
A1HUW41UBVLDNA,B000A,5
A2OBJ34VFAWSO5,B000A,5
A2ZINXHB3R5QSL,B000A,2
A1CB9JJ39HN1UR,B000A,5
A1093UZ147FN0Q,B000A,1
A1BPL1U71YBU1W,B000A,2
A2XBIBAWCHVP2M,B000A,5
A1APJ9BVO8KFTU,B000A,2
A3RDMG6QT8TFFR,B000A,5
A2ILV6IPPW6W7I,B000A,5
A3977OZLNA8LCB,B000A,3
A1NS6FXIU7BYLC,B000A,1
A132ETQPMHQ585,B000A,5
A11IE9721EPH5Y,B000A,5
AU5DPZ04JF6J3,B000A,1
AICEYC8W909WZ,B000A,4
A1UM1LLZ4AW68A,B000A,5
AQR14TLY7ZG67,B000A,5
AQR14TLY7ZG67,B000A,4
A303MV3CB9IMJA,B000A,5
A3RDMG6QT8TFFR,B000A,5
AQR14TLY7ZG67,B000A,4
AAOU507M8SF9E,B000A,5
A1HBTW5M7ZZ9PT,B000A,5
A2C1Z11WEROY2O,B000A,5
A481GH230UZTR,B000A,5
A1MDST7ADAHOAI,B000A,5
A1DSH3QAVSPR23,B000A,4
AOPDKU2TYYU8K,B000A,5
AD0UV04EWWT40,B000A,5
ARHPK4E5N1FQW,B000A,5
AHN86VFJIJ2JP,B000A,5
AR05ZOUMOKKWR,B000A,5
A3SFNAMPYLLMIK,B000A,4
A3BAOIC7JMCY6R,B000A,2
A13STKDYQO5DQ8,B000A,5
A35TRUGBY8NNBI,B000A,4
AXJZHJOP7D7L1,B000A,5
A2YW1MG1GKU8XD,B000A,5
A2XZD1EQ7FMYN3,B000A,5
A21SKLDXVEJ89E,B000A,5
A3M174IC0VXOS2,B000A,5
A3M174IC0VXOS2,B000A,5
A36O0TYO0IB68V,B000A,2
A1DS20XEAVJJDH,B000A,5
AV6823XS14U41,B000A,5
A3AGDWDXYDAE39,B000A,5
AYHBDN4I07JXW,B000A,5
A168SCI9KUMXD9,B000A,5
A1TKX01K86Y3G9,B000A,4
A18P1VE7QSZUA4,B000A,4
A34SYEFY3WJ5E3,B000A,5
AMD70HGORXVQJ,B000A,4
A2K6K2DUN6HIB0,B000A,5
A97TYP2NJSJNC,B000A,1
A2A4FU5UL0V8JH,B000A,5
A1J2KOMDJJB7F,B000A,5
A33GYL1LL646XK,B000A,4
A26GNEMTOK85ND,B000A,4
A2UF98HFMVHA9F,B000A,5
A1P4F6HIXU6WYE,B000A,5
A16ZKKJHDWC44Y,B000A,3
AFNE6AFYU3ZVD,B000A,3
APPPDTNXWA09U,B000A,4
A2OPFLMNQW1YS3,B000A,5
A213KVDNAA40RB,B000A,5
A3UPYGJKZ0XTU4,B000A,2
A3JZO10B53VUS5,B000A,5
AE4PE48Q2794I,B000A,4
A3L4WULGVDYZPQ,B000A,4
A3Q9XJFJLGO7Y4,B000A,3
A1GQ5ORAW7MYCU,B000A,4
A3A87LZPKHUTDO,B000A,5
A24UCQNEYALC65,B000A,5
A7M2PR1AN8MQR,B000A,5
A3W1JWD69XP82V,B000A,5
A1645OHG1L9K34,B000A,4
A22JC4EB5VKE1N,B000A,5
A2Q9KC6JXDG5JA,B000A,5
A33AQPJYH7UUXR,B000A,5
A30YBYLNRPOEG2,B000A,5
AJJQCWJ8AV6OO,B000A,5
A1QXEF1BH0TWG7,B000A,5
AUKWRALDLPDVC,B000A,5
AYOMAHLWRQHUG,B000A,3
A3M174IC0VXOS2,B000A,4
A27UE9HJRZ22YI,B000A,5
ALIBRPT7KIE1J,B000A,5
AZIFU5UI0G71E,B000A,1
A1A3M4L3UD8V8B,B000A,1
A1AKIHYFDW0QL7,B000A,5
A2C2KYVHTCGNST,B000A,5
A30ZWHKMYS67CM,B000A,5
AVUR4EQOXEV10,B000A,5
A3SFNAMPYLLMIK,B000A,1
A8TC5BEHXZ62W,B000A,2
A3KBUTSIFX0K9V,B000A,5
A1HVQFWB7GG15G,B000A,5
A84SFB5GQSAZR,B000A,4
A1115ST6F5CWYP,B000A,5
A22OWLY1J6XEH8,B000A,5
A2AANXB7JGUN7B,B000A,5
A1E2B1KX5LN58W,B000A,5
AXTZCW0HOQDEN,B000A,5
AESY8LOR5E653,B000A,5
A1KMK81ID2YAXQ,B000A,5
A3ANM6KJTFIL,B000A,5
AZ1EOO9J9Y0XW,B000A,5
A33PYDS5IBQD7N,B000A,5
A1YYCRXY7V4PC4,B000A,5
A18RCTS4A0BB8G,B000A,5
A3B4ULGN0WLRO5,B000A,5
A1QRVTK4Q9ARS6,B000A,5
A3TAS1AG6FMBQW,B000A,5
A32BV3CV1DJYCR,B000A,5
A34QK4RTBT2ZAA,B000A,3
A3FLMF8FG4VPG8,B000A,5
APAN6NT07OFWT,B000A,5
AFE0AGQT50MBJ,B000A,1
A1S5DWH7D6FVGF,B000A,1
A2WQNM3SUHEUV2,B000A,4
A28C6RZL608RNN,B000A,5
A2LAFL37V088EU,B000A,1
A1ZIL99LRIU4C0,B000A,5
A233UR4B7OT4RR,B000A,5
A2WUMZ4XTOYVG2,B000A,5
A15FXTZ9PODUGO,B000A,5
AE4PE48Q2794I,B000A,4
A166BSIO2I9LE,B000A,5
A22TV0I07S8ZYC,B000A,3
A2C58G8O40YC7T,B000A,4
A110OOYMFXQPDA,B000A,4
A3SDFV184ZKQBS,B000A,5
AKN06JC75D8KL,B000A,5
A37YUFBI23UPB8,B000A,5
AIIR8E34EDKCQ,B000A,5
A1RUHZVZLZVWSN,B000A,5
A1MQX1OCJWC9AE,B000A,4
AL6Z0DOW2LNNO,B000A,5
A2YFVFXAM8WV9T,B000A,5
A1061GUVDRBQRS,B000A,5
A3H62VYLEK8X1V,B000A,5
A12FDPTQO9FVOZ,B000A,5
A3DNNWG8P7PNRI,B000A,1
AJJQCWJ8AV6OO,B000A,5
A1PTT4XGVX9CDH,B000A,5
A1T61QP7QHYBRQ,B000A,5
A23SHYG7UEI0I6,B000A,4
A2FQZKL2KIZACO,B000A,5
ADQGVWIT520HG,B000A,5
ALQGOMOY1F5X9,B000A,1
A3JZO10B53VUS5,B000A,1
AJ311S3YF6F1P,B000A,4
AG31JN9JXOOND,B000A,5
A1645OHG1L9K34,B000A,5
A2IBM7PRYOAE0N,B000A,5
A1ENY5PLD4S78P,B000A,5
A2BAAKZHSUGCDP,B000A,5
A18JYHZAJUVU3X,B000A,5
A5A3C6XVDYUND,B000A,5
A2GJX2KCUSR0EI,B000A,5
A165MP04N76K1,B000A,5
A2SYZ7P66KDEKH,B000A,5
A6RFD508AZCEP,B000A,1
A3UPYGJKZ0XTU4,B000A,3
A224KM22RQ5CD4,B000A,3
A3M174IC0VXOS2,B000A,4
A1ORZKYPMHLRUC,B000A,2
A2JX280LMJVKC8,B000A,5
A2YIP1EF88XCDV,B000A,3
A26GNEMTOK85ND,B000A,4
A2UF98HFMVHA9F,B000A,5
AQYV4HSRJ2EPU,B000A,5
A2VANU076ALJL2,B000A,5
AWQ004DL6QD88,B000A,5
A3Q0U0Y62D17WH,B000A,3
A1QJLBSF78SPDJ,B000A,5
A235UFZGCFN3J5,B000A,5
A3A87LZPKHUTDO,B000A,4
A3GCCN24X9V0WY,B000A,1
A1W05NSMY0JFUO,B000A,4
A2BAAKZHSUGCDP,B000A,5
A12WOOYXU3HZVG,B000A,5
AO96PLO6E3MJC,B000A,5
AJJQCWJ8AV6OO,B000A,5
A38GZDHGZASCYH,B000A,5
A3E5TLEOUBF89C,B000A,3
A18Z7ICRLVHBBP,B000A,2
A2NUBL2UYWPBWR,B000A,4
ANP2HRJGC0Z43,B000A,4
A1Q8N5LKI9E85S,B000A,5
A1HG82U7GY9531,B000A,4
A1I5YAUPX34AOR,B000A,5
A2V5R832QCSOMX,B000A,5
A342YY7GHWRUYC,B000A,5
A1YRG9XIP9LGH6,B000A,3
ASTCD6ATHMD5T,B000A,5
A2XWDYG1EQZV8C,B000A,4
A22DMQFUIWN7VJ,B000A,4
A2D018U0NANWDK,B000A,5
A2BZ6WRO890AY4,B000A,5
A3AW2ZG0GP4SKN,B000A,5
A2AOV4F1VZBRIG,B000A,5
AH0NF9YS81E1U,B000A,4
A17BUXSHOUOP4M,B000A,5
AE4PE48Q2794I,B000A,5
A2UY9K2G52FIBX,B000A,5
A1L9E4OA926W9B,B000A,5
A2SZ43N66VNM7B,B000A,5
A1SH4S5XGTEXZ3,B000A,5
A376OJHLE6SU9Q,B000A,4
ACXCS6NRA4EVU,B000A,5
A24UCQNEYALC65,B000A,5
A25CGBLRJB6X0S,B000A,5
A2NUBL2UYWPBWR,B000A,4
A1R1C99AVLAWES,B000A,5
A353U0L2HAMSHV,B000A,4
ABY77ZEHN9WLU,B000A,2
A2DG3YVEU37IZ7,B000A,5
AM2BMW0UQGVY0,B000A,5
A1GUX6R8DV3ZLY,B000A,1
A14F47THMHGUFL,B000A,5
A2VIP825RRH87T,B000A,5
A9QVUCGKTDD5N,B000A,1
APG4YVSUN3T6S,B000A,1
A3PK4A23OCOHOS,B000A,1
A1PO24RPVBV09N,B000A,1
AS7W26NNLSU8K,B000A,2
AA1JJNJ5VYI97,B000A,5
A2D0WJIH7MMQIN,B000A,5
ACS3RV0S93HSN,B000A,5
A3D27FSC1OZPN,B000A,5
A160UTNX4JIPQZ,B000A,5
A32LYUY4PJKT04,B000A,5
A1PGECB8N0HOB9,B000A,5
A1KCI01MMU0QGV,B000A,5
A2YKWYC3WQJX5J,B000A,3
ANQ5401ZLE2F5,B000A,5
A3CK0SW0H2HGWX,B000A,4
A1A4V0X4A2PFTD,B000A,5
A22JAJQFY7CZ1,B000A,5
A2LBNFCVPU7HX6,B000A,5
A14E70DKB6QPZY,B000A,5
A3QOAEXTCJAU13,B000A,5
A2EWHC4E4NJWMI,B000A,4
A3QUBYCTOFZLS2,B000A,4
AYAY7A5R7RH9Q,B000A,4
A2T776YAECXDN9,B000A,5
A1OZRWGNQTV86V,B000A,5
AOAZYS9Q2X8M6,B000A,5
A2GBA7NW3TK8XV,B000A,5
A1GUX6R8DV3ZLY,B000A,5
A1VN06K4Y0I1Q0,B000A,5
A2V5R832QCSOMX,B000A,5
A1ZZEEBIQLXM34,B000A,4
ADP2GX1QS1IP4,B000A,4
AOEUN9718KVRD,B000A,5
A1EPTGSFNALVTD,B000A,5
AAUDARQ8NIGZO,B000A,5
A1VU5V69S860XW,B000A,5
A264UDLWWRJ7X4,B000A,5
A13STKDYQO5DQ8,B000A,5
A3QLRIJSIPOT7F,B000A,5
A3KDTUGUJQCSJT,B000A,5
A2C7IPDYUVR844,B000A,5
A28T3M5TEA3SSE,B000A,5
A18TZWC6E47R4P,B000A,5
A3Q7E70NV3NFZW,B000A,5
AK7CAW3N1XZV6,B000A,4
A3113NZ7WBL3AE,B000A,5
A3A62FPWG2SIXD,B000A,3
A3HSCQNZJ05ZTB,B000A,5
A3UXFI8N6WONWR,B000A,5
A32XGYDA14KT13,B000A,5
A1W415JP5WEAJK,B000A,5
A1P27BGF8NAI29,B000A,5
A3K3OWF7TEM685,B000A,2
A1P2XYD265YE21,B000A,5
AIFLY2HF8NS8U,B000A,4
A2SSV6KM3W1VFD,B000A,5
AJV985MKGCIQ0,B000A,5
A3091RP0SPZLMN,B000A,3
A2FRFAQCWZJT3Q,B000A,4
A3AZI828WJN1CD,B000A,4
A2CZPM110DW516,B000A,4
A3A7Y3TSPPZU9T,B000A,5
A2RX62V4E2BF5Z,B000A,4
A3OC93X866Z8TB,B000A,5
A1X3ESYZ79H59E,B000A,5
A2NUBL2UYWPBWR,B000A,2
AXTZCW0HOQDEN,B000A,4
A1KJDOL79GJ3JI,B000A,4
A25C2M3QF9G7OQ,B000A,5
A2ZY49IDE6TY5I,B000A,5
AEL6CQNQXONBX,B000A,4
A2QH6LESI5RTO5,B000A,5
ALNFHVS3SC4FV,B000A,5
A1ZZZT0KJR46UV,B000A,5
A2BLFCOPSMBOZ9,B000A,4
A1X2LENOF84LCQ,B000A,5
A23GFTVIETX7DS,B000A,5
ACJT8MUC0LRF0,B000A,5
A3BFDEBT5IV4UN,B000A,4
A3CJ7MHAS9IMAM,B000A,5
A5CDMTW6JKV5G,B000A,5
A29313797NGT9L,B000A,4
ABY77ZEHN9WLU,B000A,2
AOTMP0OKJOUWI,B000A,5
AXYVSHTLWBINI,B000A,5
A3JT29L4YFEIMJ,B000A,5
AJ317DXOHVBOS,B000A,3
A22BY7QD5OMJET,B000A,5
A2P739KOM4U5JB,B000A,3
A3CTOYWB73TMM0,B000A,5
AKMEY1BSHSDG7,B000A,5
A5A3C6XVDYUND,B000A,4
A34W7QA4J5UTOR,B000A,4
A8INT3NMHRUS4,B000A,5
A31RULW0KNYJ5H,B000A,3
A2Y8IDC1FKGNJC,B000A,3
A13WOT3RSXKRD5,B000A,5
A27UE9HJRZ22YI,B000A,4
A215XT7V6PJGV5,B000A,5
A1UQBFCERIP7VJ,B000A,5
AXR3CV6A4FMBG,B000A,4
A1C217T6VWIE3,B000A,5
A5BJMAHZWGJ7N,B000A,4
A2FT65RZEV2HNH,B000A,4
A3J029KBNG5MNP,B000A,5
AGEKVD8JPZQMT,B000A,5
A3U5JCXIXTGSLN,B000A,4
A1MZL91Z44RN06,B000A,5
A376OJHLE6SU9Q,B000A,1
A3EPHBMU07LZ50,B000A,2
AAA0TUKS5VBSA,B000A,5
A22CW0ZHY3NJH8,B000A,3
AUV3OR951650C,B000A,4
A1ODOGXEYECQQ8,B000A,4
A3OTHWG8LLCLMU,B000A,5
AZA595ZPIG240,B000A,5
A33VELHWFACU48,B000A,5
AQ6AGWKWMTY8H,B000A,2
A2X3L31KCXBHCL,B000A,5
A2D7E76KWCBYJO,B000A,5
A2068BC3ZXAVJQ,B000A,5
A103BJIOJSDJL1,B000A,5
A31DVKL8JE4XAH,B000A,4
A2WW57XX2UVLM6,B000A,4
A16YU3GRGCD95S,B000A,5
A278X0N21YYWKE,B000A,5
A3CG6YLYZJXQG4,B000A,4
A3J356L2ADK05Z,B000A,5
A22I55P15NSAOX,B000A,5
A3MUSWDCTZINQZ,B000A,5
A1IW1ANBV0DPVI,B000A,5
A4D5B7Q8A7PA6,B000A,5
A1YVJ2CLK0L2WR,B000A,5
A5L1DFVIC7C22,B000A,1
A35JP8KSV9281K,B000A,5
A1MOE1JO40MS0F,B000A,5
A32NZK5H2NIM13,B000A,2
A2Z5BZIY3NAQ5T,B000A,5
A1V13GM7WY72LO,B000A,5
AE81GYX5C71HM,B000A,5
AT0AGTHV50RTT,B000A,5
A2CQEBRX5NFCU9,B000A,3
AGTM1LCR8LM5H,B000A,5
A3R9H6OKZHHRJD,B000A,2
AFHYEO3Y1IIDD,B000A,5
A149WNNLXRM7Q1,B000A,5
A3E3J8QWE6IEF4,B000A,5
A14E70DKB6QPZY,B000A,5
A1AMVA4R3G58TV,B000A,5
A1X1CEGHTHMBL1,B000A,5
ARHPK4E5N1FQW,B000A,5
A39Z0F6FW6ZJJ2,B000A,4
A26LYNBAN8H9MW,B000A,5
A22B13EJTZKCTM,B000A,4
A1SYELGDTDJPBZ,B000A,1
A1NZ00NU337ZGS,B000A,3
AENH50GW3OKDA,B000A,5
A2BIGH7LHGX9WZ,B000A,5
APU6VNY3PJPXW,B000A,3
A21FO8HXJECL08,B000A,4
A1YKKY9X6XJPJ3,B000A,5
ACXCQJRWTQAAZ,B000A,3
A3QWTB7JGLYWBG,B000A,4
A2R0SAUPTMK6IE,B000A,5
A3091RP0SPZLMN,B000A,3
ALQGOMOY1F5X9,B000A,1
A2PAD826IH1HFE,B000A,5
A2SH7OWE8QJYNC,B000A,5
A2OF4WOZPA5H78,B000A,5
A1EOL1UNHCQ2OK,B000A,5
A28IBOLVCSQRLQ,B000A,5
A1Y03DOSTP3ZWD,B000A,3
A1LZ37XFDT8S5T,B000A,2
A3S8D4BMVASTF9,B000A,3
A1RNJJ8QCXWLQY,B000A,5
A2WFNNKUK3OC2X,B000A,3
AORCXT2CLTQFR,B000A,3
AEJNWMXJS818O,B000A,2
A3F2926FPOBNL,B000A,1
AEJNWMXJS818O,B000A,5
A2FXSX1RJ2KNNX,B000A,5
A3MHKWIQ9VCKH6,B000A,3
A64VV64H3KKYQ,B000A,5
A259HHYBP6ZNJ3,B000A,2
A3PRGEQY08KBGE,B000A,1
A38S9UIL0GT46R,B000A,5
A396B06LFY08O3,B000A,5
A3188X8EICVD1E,B000A,5
A9KAY47NCPQS,B000A,5
A3DOXWRHZ2Y78W,B000A,5
A31GICBOUJWVUE,B000A,5
A1OS18Y4I612K3,B000A,4
AUJZEJ5KJU6OQ,B000A,4
ATATQV57APV3Q,B000A,5
A1NHNED4X7LXRE,B000A,1
A3JX53X4LT4VA2,B000A,5
ABPX680DGJ5AA,B000A,3
A1FDWNNQ50ATXS,B000A,5
A3IOCPLIMYDBCD,B000A,5
A1SGIL6F9PXCGK,B000A,3
A1TA8TO5KPZ7ZV,B000A,5
AW6J9IILGOZY3,B000A,5
A1VQ5NZW5NYV8U,B000A,1
A3HYFK0FCU03O7,B000A,1
